RegionId,Region,RtvId,StationName,Latitude,Longitude
3,Piemonte,S00424,BROZOLO,45.121299,8.05893
3,Piemonte,S00837,BRUNO,44.797947,8.439639
3,Piemonte,S00704,BUSCA,44.520585,7.481589
3,Piemonte,S00208,BUSSOLENO,45.139631,7.144819
3,Piemonte,S04207,ARQUATA SCRIVIA,44.692533,8.885342
3,Piemonte,S00742,CEVA,44.389861,8.031958
3,Piemonte,S00733,CHERASCO,44.65261,7.867211
3,Piemonte,S00500,CHIERI,45.007008,7.827077
3,Piemonte,S00206,CHIOMONTE,45.119876,6.988716
3,Piemonte,S00232,CHIVASSO,45.193637,7.889666
3,Piemonte,S00425,COCCONATO,45.082926,8.070145
3,Piemonte,S00214,AVIGLIANA,45.085276,7.401096
3,Piemonte,S00027,BIVIO CASTELROSSO,45.201871,7.932861
3,Piemonte,S00005,BIVIO SESIA,45.338661,8.441797
3,Piemonte,S00921,BAGNASCO,44.303264,8.046132
3,Piemonte,S00070,BIELLA S.PAOLO,45.557334,8.067541
3,Piemonte,S00870,BISTAGNO,44.659256,8.372057
3,Piemonte,S00014,BOLZANO NOVARESE,45.759357,8.440754
3,Piemonte,S00032,BORGO LAVEZZARO,45.318783,8.703242
3,Piemonte,S00171,BORGO REVEL,45.189827,8.02021
3,Piemonte,S00981,BORGO TICINO,45.691943,8.602483
3,Piemonte,S00246,BORGO VERCELLI,45.359252,8.461474
3,Piemonte,S00152,BORGOFRANCO,45.514775,7.854612
3,Piemonte,S00016,BORGOMANERO,45.701054,8.468093
3,Piemonte,S00210,BORGONE,45.123191,7.236037
3,Piemonte,S00860,BORGORATTO,44.835999,8.538182
3,Piemonte,S00104,BORGOSESIA,45.716798,8.28239
3,Piemonte,S00821,BRA,44.693556,7.848643
3,Piemonte,S00231,BRANDIZZO,45.178915,7.841218
3,Piemonte,S00622,BREIL SUR ROYA,43.890267,7.530915
3,Piemonte,S00071,CANDELO,45.547433,8.100103
3,Piemonte,S00512,CANDIOLO,44.961155,7.598973
3,Piemonte,S01011,CANDOGLIA ORNAVASSO,45.977489,8.419715
3,Piemonte,S00832,CANELLI,44.716716,8.294544
3,Piemonte,S00841,CANTALUPO,44.864787,8.551357
3,Piemonte,S00839,CARENTINO,44.831303,8.470474
3,Piemonte,S00055,CARISIO,45.403164,8.21249
3,Piemonte,S00601,CARMAGNOLA,44.846944,7.72797
3,Piemonte,S00971,CARPIGNANO SESIA,45.528934,8.422898
3,Piemonte,S00738,CARRU` CLAVESANA,44.479548,7.891414
3,Piemonte,S00314,CASALE MONFERRATO,45.133928,8.460292
3,Piemonte,S00179,CASALE POPOLO,45.160434,8.44055
3,Piemonte,S00828,CASTAGNOLE DELLE LANZE,44.749341,8.152836
3,Piemonte,S04101,PRASCO CREMOLINO,44.648906,8.55001
3,Piemonte,S04003,PREDOSA,44.750978,8.651132
3,Piemonte,S04208,RIGOROSO,44.670577,8.896487
3,Piemonte,S04004,RIO SECCO,44.722275,8.658805
3,Piemonte,S04331,RIVALTA SCRIVIA,44.854158,8.809846
3,Piemonte,S04211,RONCO SCR.,44.614537,8.949421
3,Piemonte,S04805,SAN GIUSEPPE DI CAIRO,44.370096,8.28864
3,Piemonte,S04206,SERRAVALLE SCRIVIA,44.72393,8.858548
3,Piemonte,S04303,STAZZANO SERRAVALLE,44.719374,8.865301
3,Piemonte,S01810,TORTONA,44.900126,8.861777
3,Piemonte,S04301,VILLALVERNIA,44.810592,8.855655
3,Piemonte,S04100,VISONE,44.661951,8.500198
3,Piemonte,S00804,AGLIANO CASTELNUOVO CALCEA,44.786108,8.267723
3,Piemonte,S00514,AIRASCA,44.928093,7.483536
3,Piemonte,S00809,ALICE BELCOLLE,44.722636,8.440076
3,Piemonte,S00216,ALPIGNANO,45.091077,7.523745
3,Piemonte,S00137,AOSTA,45.73407,7.322424
3,Piemonte,S01020,ARONA,45.755392,8.559075
3,Piemonte,S00867,ACQUI TERME,44.67407,8.474482
3,Piemonte,S00470,ALESSANDRIA,44.909091,8.606498
3,Piemonte,S01050,DEVIATOIO ESTREMO TORTONA,44.895759,8.840548
3,Piemonte,S04302,CASSANO SPINOLA,44.762631,8.858833
3,Piemonte,S04001,CASTELSPINA PORTANOVA,44.796662,8.62203
3,Piemonte,S04202,DONNA,44.818902,8.712792
3,Piemonte,S04200,FRUGAROLO BOSCOMARENGO,44.841687,8.682724
3,Piemonte,S04534,GENOVA VOLTRI,44.428467,8.758163
3,Piemonte,S04102,MOLARE,44.621975,8.609904
3,Piemonte,S04203,NOVI LIGURE,44.762521,8.787289
3,Piemonte,S04103,OVADA,44.630377,8.632301
3,Piemonte,S04007,OVADA NORD,44.646656,8.644633
3,Piemonte,S04330,POZZOLO FORMIGARO,44.797395,8.782521
4,Valle d'Aosta,S00148,DONNAZ,45.602713,7.769563
4,Valle d'Aosta,S00134,ARVIER,45.704259,7.166681
4,Valle d'Aosta,S00146,AOSTA VIALE EUROPA,45.733294,7.297371
4,Valle d'Aosta,S00133,AVISE,45.706296,7.131285
4,Valle d'Aosta,S00135,VILLENEUVE,45.706648,7.213481
4,Valle d'Aosta,S00149,PONT SAINT MARTIN,45.589834,7.795024
4,Valle d'Aosta,S00140,NUS,45.738786,7.4712
4,Valle d'Aosta,S00145,VERRES,45.659822,7.690012
4,Valle d'Aosta,S00162,DERBY,45.730289,7.087018
4,Valle d'Aosta,S00136,SARRE,45.717919,7.258468
4,Valle d'Aosta,S00144,MONTJOVET,45.704586,7.666871
4,Valle d'Aosta,S00131,MORGEX,45.757055,7.033898
4,Valle d'Aosta,S00130,PRE` SAINT DIDIER,45.7636,6.99105
4,Valle d'Aosta,S00138,QUART,45.741372,7.414645
4,Valle d'Aosta,S00147,HONE BARD,45.613918,7.741345
4,Valle d'Aosta,S00154,IVREA,45.461542,7.876348
4,Valle d'Aosta,S00132,LA SALLE,45.744637,7.061987
4,Valle d'Aosta,S00161,SAINT PIERRE,45.708146,7.229338
4,Valle d'Aosta,S00141,CHAMBAVE,45.744163,7.557301
4,Valle d'Aosta,S00142,CHATILLON SAINT VINCENT,45.7434,7.619309
4,Valle d'Aosta,S00137,AOSTA,45.73407,7.322424
4,Valle d'Aosta,S00143,AOSTA ISTITUTO,45.732938,7.303076
5,Lazio,S07403,GRECCIO,42.462872,12.777009
5,Lazio,S06039,GROSSETO,42.76728,11.1065
5,Lazio,S08301,GROTTE S.STEFANO,42.51512,12.169372
5,Lazio,S08858,ISOLA LIRI,41.681712,13.581088
5,Lazio,S08607,ITRI,41.271328,13.545549
5,Lazio,S08321,LA GIUSTINIANA,41.985243,12.403457
5,Lazio,S08320,LA STORTA,42.001748,12.381254
5,Lazio,S08733,LANUVIO,41.672211,12.690885
5,Lazio,S08608,LATINA,41.538372,12.945888
5,Lazio,S08504,BAGNI DI TIVOLI,41.949593,12.722208
5,Lazio,S08312,BASSANO ROMANO,42.212444,12.152302
5,Lazio,S08502,SALONE,41.915253,12.636215
5,Lazio,S08712,SASSONE,41.783777,12.625832
5,Lazio,S08609,SEZZE ROMANO,41.495542,13.038452
5,Lazio,S08857,SORA,41.716618,13.618601
5,Lazio,S08212,STIMIGLIANO,42.289811,12.568632
5,Lazio,S07226,TERNI,42.570768,12.651091
5,Lazio,S08661,FERENTINO-SUPINO,41.6564,13.246971
5,Lazio,S08411,FIUMICINO AEROPORTO,41.793673,12.251728
5,Lazio,S08640,FORMIA-GAETA,41.258773,13.605996
5,Lazio,S08112,CORCHIANO,42.361351,12.341846
5,Lazio,S08510,CASTEL MADAMA,41.988389,12.864938
5,Lazio,S07407,CASTEL S.ANGELO,42.379666,13.017612
5,Lazio,S08732,CECCHINA,41.692029,12.650992
5,Lazio,S08666,CEPRANO-FALVATERRA,41.523962,13.523481
5,Lazio,S08021,LADISPOLI-CERVETERI,41.953502,12.081675
5,Lazio,S08319,CESANO DI ROMA,42.061833,12.326669
5,Lazio,S08650,CIAMPINO,41.804442,12.599546
5,Lazio,S07406,CITTADUCALE,42.387764,12.94269
5,Lazio,S08211,CIVITA CASTELLANA,42.346593,12.453821
5,Lazio,S08010,CIVITAVECCHIA,42.088287,11.79815
5,Lazio,S08651,COLLE MATTIA,41.832756,12.728329
5,Lazio,S08221,COLLEVECCHIO,42.298089,12.520546
5,Lazio,S08315,BRACCIANO,42.103667,12.173023
5,Lazio,S08735,CANCELLIERA,41.710587,12.621758
5,Lazio,S07429,CANETRA,42.391578,13.029159
5,Lazio,S08672,CAPANNELLE,41.830713,12.568884
5,Lazio,S08110,CAPRAROLA,42.303815,12.258238
5,Lazio,S08519,CARSOLI,42.09578,13.080388
5,Lazio,S08730,CASABIANCA,41.788327,12.60431
5,Lazio,S08671,CASSINO,41.484306,13.832125
5,Lazio,S08114,CASTEL BAGNOLO DI ORTE,42.400183,12.400781
5,Lazio,S08715,ACQUA ACETOSA,41.794294,12.616449
5,Lazio,S08704,ALBANO LAZIALE,41.72632,12.658056
5,Lazio,S08658,ANAGNI-FIUGGI,41.71037,13.09597
5,Lazio,S08318,ANGUILLARA,42.068133,12.304978
5,Lazio,S07408,ANTRODOCO BORGO VELINO,42.415393,13.076193
5,Lazio,S07435,ANTRODOCO CENTRO,42.409844,13.07096
5,Lazio,S08709,ANZIO,41.4532,12.633205
5,Lazio,S08705,APRILIA,41.592386,12.639126
5,Lazio,S08861,ARCE,41.583695,13.571848
5,Lazio,S08516,ARSOLI,42.045852,13.013064
5,Lazio,S08207,ATTIGLIANO,42.518054,12.294761
5,Lazio,S08111,FABRICA DI ROMA,42.334416,12.307467
5,Lazio,S08410,DEVIATOIO ESTREMO KM 2.730-ROMA T.LANA,41.887491,12.527216
5,Lazio,S08706,CAMPO DI CARNE,41.552116,12.635125
5,Lazio,S08713,ANZIO COLONIA,41.459893,12.617442
5,Lazio,S08731,PAVONA,41.723897,12.61116
5,Lazio,S08809,TERRACINA,41.29697,13.244055
5,Lazio,S08304,VITERBO PORTA FIORENTINA,42.425237,12.106204
5,Lazio,S08652,ZAGAROLO,41.821927,12.82692
5,Lazio,S08235,FIDENE,41.979773,12.508451
5,Lazio,S08601,POMEZIA - S.PALOMBA,41.706171,12.573611
5,Lazio,S08009,TARQUINIA,42.239463,11.727009
5,Lazio,S08210,GALLESE IN TEVERINA,42.380901,12.439732
5,Lazio,S08808,LA FIORA,41.331487,13.200365
5,Lazio,S08512,MANDELA-SAMBUCI,42.016212,12.921976
5,Lazio,S08739,S. EUROSIA,41.675927,12.755105
5,Lazio,S08015,SANTA MARINELLA,42.035892,11.863122
5,Lazio,S08307,S.MARTINO AL CIMINO,42.382043,12.108104
5,Lazio,S07428,POGGIO FIDONI,42.395811,12.795429
5,Lazio,S08660,MOROLO,41.667018,13.194557
5,Lazio,S07432,COTILIA,42.372602,12.96871
5,Lazio,S08734,VELLETRI,41.682421,12.780864
5,Lazio,S09060,VENAFRO,41.482975,14.048722
5,Lazio,S08309,VETRALLA,42.304619,12.089137
5,Lazio,S08310,VICO MATRINO,42.278028,12.121681
5,Lazio,S08316,VIGNA DI VALLE,42.076863,12.210716
5,Lazio,S08399,VILLA BONELLI,41.8477601,12.455223
5,Lazio,S08714,VILLA CLAUDIA,41.484326,12.61709
5,Lazio,S08503,LUNGHEZZA,41.923253,12.667212
5,Lazio,S08020,MACCARESE,41.879372,12.23695
5,Lazio,S08404,MAGLIANA,41.834235,12.431017
5,Lazio,S08314,MANZIANA-CANALE MONTERANO,42.128246,12.134934
5,Lazio,S08701,MARINO,41.768961,12.655994
5,Lazio,S09150,MINTURNO,41.257621,13.720664
5,Lazio,S08214,FARA SABINA,42.155546,12.648323
5,Lazio,S08856,BALSORANO,41.809427,13.556546
5,Lazio,S08231,NUOVO SALARIO,41.956195,12.510317
5,Lazio,S08313,ORIOLO,42.166825,12.138499
5,Lazio,S08209,ORTE,42.43728,12.408986
5,Lazio,S08707,PADIGLIONE,41.513518,12.629476
5,Lazio,S08019,TORRE IN PIETRA-PALIDORO,41.92432,12.183116
5,Lazio,S08600,TORRICOLA,41.809538,12.557716
5,Lazio,S08308,TRE CROCI,42.331525,12.086159
5,Lazio,S07404,CONTIGLIANO,42.412072,12.779144
5,Lazio,S08708,LIDO DI LAVINIO,41.500599,12.625926
5,Lazio,S08109,RONCIGLIONE,42.282499,12.219437
5,Lazio,S08515,ROVIANO,42.026476,12.991119
5,Lazio,S08710,NETTUNO,41.459558,12.662123
5,Lazio,S08605,MONTE S.BIAGIO,41.345967,13.347037
5,Lazio,S08215,MONTEROTONDO,42.06409,12.595753
5,Lazio,S08751,FRASCATI,41.806881,12.677962
5,Lazio,S08662,FROSINONE,41.625333,13.328728
5,Lazio,S08400,MURATELLA,41.826182,12.412696
5,Lazio,S09218,NAPOLI CENTRALE,40.852933,14.272908
5,Lazio,S08024,CIVITAVECCHIA VIALE DELLA VITTORIA,42.086518,11.800599
5,Lazio,S08602,CAMPOLEONE,41.642396,12.648341
5,Lazio,S07405,RIETI,42.405918,12.862596
5,Lazio,S08517,RIOFREDDO,42.060704,13.021419
5,Lazio,S08674,ROMA CASILINA,41.87669,12.537297
5,Lazio,S08322,ROMA MONTE MARIO,41.939088,12.421732
5,Lazio,S08326,GEMELLI,41.927813,12.427797
5,Lazio,S08500,ROMA PRENESTINA,41.897571,12.545803
5,Lazio,S08325,ROMA S.FILIPPO NERI,41.950262,12.412414
5,Lazio,S07409,ROCCA DI FONDI,42.39799,13.095825
5,Lazio,S08668,ROCCASECCA,41.526377,13.645814
5,Lazio,S08738,S. MARIA DELLE MOLE,41.774417,12.606225
5,Lazio,S08659,SGURGOLA,41.687018,13.146199
5,Lazio,S08317,CROCICCHIE,42.0559,12.238888
5,Lazio,S07425,TERRIA,42.436334,12.782816
5,Lazio,S08529,PONTE DI NONA,42.061563,13.581585
5,Lazio,S08331,VIGNA CLARA,41.96827,12.409026
5,Lazio,S08408,ROMA TUSCOLANA,41.879384,12.523505
5,Lazio,S08656,VALMONTONE,41.774291,12.923696
5,Lazio,S07427,LABRO MOGGIO,42.506131,12.746224
5,Lazio,S07434,SORGENTI DEL PESCHIERA,42.36428,12.996973
5,Lazio,S08008,MONTALTO DI CASTRO,42.334623,11.595085
5,Lazio,S08012,CIVITAVECCHIA M.MA,42.099843,11.78438
5,Lazio,S08016,SANTA SEVERA,42.020645,11.969077
5,Lazio,S08025,ROMA AURELIA,41.88344,12.395271
5,Lazio,S08108,MADONNA DEL PIANO,42.259963,12.166357
5,Lazio,S08113,GALLESE BASSANELLO,42.3798,12.371998
5,Lazio,S08213,POGGIO MIRTETO,42.242187,12.633043
5,Lazio,S08216,SETTE BAGNI,42.006438,12.520156
5,Lazio,S08222,PIANA BELLA MONTELIBRETTI,42.105159,12.632938
5,Lazio,S08300,SIPICCIANO,42.546495,12.254318
5,Lazio,S08303,MONTEFIASCONE,42.520268,12.050448
5,Lazio,S08306,VITERBO PORTA ROMANA,42.411974,12.110482
5,Lazio,S08323,ROMA S.PIETRO,41.896143,12.454497
5,Lazio,S08403,PONTE GALERIA,41.818349,12.344733
5,Lazio,S08405,ROMA TRASTEVERE,41.872279,12.466162
5,Lazio,S08406,ROMA OSTIENSE,41.87265,12.483917
5,Lazio,S08409,ROMA TERMINI,41.900636,12.502026
5,Lazio,S08412,PARCO LEONARDO,41.79932,12.29543
5,Lazio,S08506,GUIDONIA-MONTECELIO-S.ANGELO,41.993405,12.725681
5,Lazio,S08507,MARCELLINA-PALOMBARA,41.999609,12.79134
5,Lazio,S08511,VICOVARO,42.010183,12.888294
5,Lazio,S08603,CISTERNA DI LATINA,41.586511,12.827538
5,Lazio,S08604,PRIVERNO FOSSANOVA,41.421853,13.186406
5,Lazio,S08606,FONDI - SPERLONGA,41.337663,13.424893
5,Lazio,S08657,COLLEFERRO-SEGNI-PALIANO,41.740062,13.00299
5,Lazio,S08663,CASTRO-POFI,41.533014,13.410741
5,Lazio,F00023,F00023,41.298444,13.743896
5,Lazio,S08005,QUATTRO VENTI,41.880145,12.459731
5,Lazio,S08413,FIERA DI ROMA,41.811863,12.320622
5,Lazio,S08505,SERENISSIMA,41.914168,12.622964
5,Lazio,S08334,PINETO,41.909222,12.438385
5,Lazio,S08218,ROMA S.LORENZO,41.893476,12.522057
5,Lazio,S08226,ROMA TIBURTINA PIAZZALE EST,41.910903,12.530749
5,Lazio,S08220,Dev.Int. DD/AV,42.274228,12.607523
5,Lazio,S08667,BIVIO/P.C. SGURGOLA,41.527485,13.547101
5,Lazio,S08716,MARECHIARO,41.470762,12.6123
5,Lazio,S08022,MARINA DI CERVETERI,41.979133,12.047924
5,Lazio,S08711,VILLETTA,41.738237,12.649463
5,Lazio,S08311,CAPRANICA,42.245195,12.157194
5,Lazio,S08703,CASTEL GANDOLFO,41.746946,12.652266
5,Lazio,S08664,CECCANO,41.573583,13.336417
5,Lazio,S09200,ROCCA D`EVANDRO,41.438861,13.911338
5,Lazio,S08665,ISOLETTA-S.GIOVANNI I.,41.527873,13.547095
5,Lazio,S08217,ROMA TIBURTINA,41.910903,12.530749
5,Lazio,S08508,TIVOLI,41.961849,12.805047
5,Lazio,S08501,TOR SAPIENZA,41.907095,12.594489
5,Lazio,S08236,ROMA NOMENTANA L.L.,41.932935,12.523628
5,Lazio,S08655,TOR VERGATA,41.823224,12.666162
5,Lazio,S08330,IPOGEO DEGLI OTTAVI,41.968391,12.409026
5,Lazio,S08333,OLGIATA,42.01538,12.363864
5,Lazio,S08328,APPIANO,41.909342,12.43838
5,Lazio,S08329,VALLE AURELIA,41.899356,12.447667
5,Lazio,S08859,ARPINO,41.648296,13.59959
5,Lazio,S08018,PALO LAZIALE,41.939327,12.102739
6,Umbria,S08202,ALLERONA-CASTEL VISCARDO,42.78502,12.035236
6,Umbria,S08206,ALVIANO,42.591917,12.259583
6,Umbria,S07113,ANCONA,43.607734,13.497665
6,Umbria,S07008,ASSISI,43.058921,12.585304
6,Umbria,S08207,ATTIGLIANO,42.518054,12.294761
6,Umbria,S07009,CANNARA,43.019591,12.628709
6,Umbria,S07215,CAPODACQUA PIEVE FANONICA,43.026769,12.7541
6,Umbria,S06923,CASTIGLION DEL LAGO,43.123195,12.032077
6,Umbria,S07216,SCANZANO BELFIORE,42.983918,12.737692
6,Umbria,S07226,TERNI,42.570768,12.651091
6,Umbria,S07430,TERNI COSPEA,42.549615,12.625075
6,Umbria,S07217,FOLIGNO,42.954261,12.711096
6,Umbria,S06924,PM PANICALE SANFATUCCHIO,43.065535,12.056347
6,Umbria,S07001,PASSIGNANO SUL TRASIMENO,43.188324,12.133128
6,Umbria,S08224,PC ALLERONA,42.804432,12.016229
6,Umbria,S07225,GIUNCANO,42.647802,12.637694
6,Umbria,S07211,GUALDO TADINO,43.233475,12.7672
6,Umbria,S07224,BAIANO DI SPOLETO,42.726238,12.663615
6,Umbria,S08204,BASCHI-MONTECCHIO,42.68685,12.203496
6,Umbria,S07007,BASTIA,43.07133,12.547735
6,Umbria,S08225,PC ORVIETO,41.979641,12.508456
6,Umbria,S07229,NERA MONTORO,42.497855,12.476587
6,Umbria,S07219,CAMPELLO,42.822814,12.761253
6,Umbria,S07004,PERUGIA,43.103808,12.375567
6,Umbria,S07005,PERUGIA PONTE S.GIOVANNI,43.091801,12.438239
6,Umbria,S07014,MONTE MELINO,43.106303,12.249698
6,Umbria,S07209,FOSSATO DI VICO GUBBIO,43.283798,12.757258
6,Umbria,S07212,GAIFANA,43.181837,12.784148
6,Umbria,S08209,ORTE,42.43728,12.408986
6,Umbria,S08203,ORVIETO,42.723379,12.127412
6,Umbria,S07012,OSPEDALICCHIO,43.082369,12.506572
6,Umbria,S07011,TORRICELLA,43.159149,12.188249
6,Umbria,S07218,TREVI,42.8762,12.733709
6,Umbria,S07000,TUORO SUL TRASIMENO,43.196631,12.0796
6,Umbria,S07002,MAGIONE,43.137356,12.202238
6,Umbria,S07003,ELLERA CORCIANO,43.094699,12.318574
6,Umbria,S07230,NARNI AMELIA,42.53128,12.519592
6,Umbria,S07213,NOCERA UMBRA,43.100663,12.767207
6,Umbria,S08304,VITERBO PORTA FIORENTINA,42.425237,12.106204
6,Umbria,S07233,PONTE PARRANO DI NOCERA UMBRA,43.137437,12.776376
6,Umbria,S07221,SPOLETO,42.748121,12.736142
6,Umbria,S08539,SULMONA,42.060836,13.907156
6,Umbria,S07220,S.GIACOMO DI SPOLETO,42.79015,12.755445
6,Umbria,S06922,TERONTOLA CORTONA,43.210263,12.007906
6,Umbria,S07214,VALTOPINA,43.05689,12.755068
6,Umbria,S06925,CHIUSI C.T.,43.002466,11.957893
6,Umbria,S07010,SPELLO,42.9844,12.668884
6,Umbria,S07235,S.LIBERATO,42.478853,12.443006
6,Umbria,S07400,STRONCONE,42.517955,12.65372
6,Umbria,S07401,MARMORE,42.547499,12.715224
6,Umbria,S08200,CITTA` DELLA PIEVE,42.936221,11.971127
6,Umbria,S08201,FABRO-FICULLE,42.874851,12.04123
6,Umbria,S08205,CASTIGLIONE IN TEVERINA,42.648544,12.234913
6,Umbria,S08208,BASSANO IN TEVERINA,42.483551,12.333556
6,Umbria,F00022,F00022,43.201422,12.208557
7,Molise,S09453,BOIANO,41.487883,14.474551
7,Molise,S09464,BONEFRO S.CROCE,41.710522,14.860799
7,Molise,S08914,CAROVILLI-ROCCASICURA,41.712485,14.299732
7,Molise,S09050,CARPINONE,41.588038,14.326783
7,Molise,S09465,CASACALENDA GUARDIALFIERA,41.738109,14.849602
7,Molise,S09501,SEPINO,41.413946,14.657456
7,Molise,S11019,TERMOLI,42.000623,14.992805
7,Molise,S09469,GUGLIONESI PORTOCANNONE,41.932026,14.986368
7,Molise,S09466,LARINO,41.80015,14.918226
7,Molise,S08912,S. PIETRO AVELLANA-CAPRACOTTA,41.76978,14.19995
7,Molise,S11020,CAMPOMARINO,41.957398,15.042416
7,Molise,S09463,RIPABOTTONI S.ELIA,41.669666,14.844353
7,Molise,S09311,BENEVENTO,41.141901,14.769998
7,Molise,S07825,MONTENERO PETACCIATO,42.033286,14.851015
7,Molise,S09467,URURI ROTELLO,41.801134,14.953072
7,Molise,S09458,BARANELLO,41.5176,14.596314
7,Molise,S07824,VASTO S.SALVO,42.079832,14.739483
7,Molise,S09060,VENAFRO,41.482975,14.048722
7,Molise,S08917,SESSANO DEL MOLISE,41.639587,14.32853
7,Molise,S08910,CASTEL DI SANGRO,41.777829,14.112049
7,Molise,S08913,VASTOGIRARDI,41.739482,14.249334
7,Molise,S08915,PESCOLANCIANO-CHIAUCI,41.678996,14.341588
7,Molise,S09053,ISERNIA,41.596946,14.235421
7,Molise,S09057,MONTERODUNI,41.528345,14.156514
7,Molise,S09058,ROCCA RAVINDOLA,41.521035,14.122965
7,Molise,S09457,VINCHIATURO,41.49385,14.59801
7,Molise,S09459,CAMPOBASSO,41.558137,14.66393
7,Molise,S09451,CANTALUPO DEL SANNIO,41.5174,14.6671
7,Molise,S09462,CAMPOLIETO MONACILIONI,41.642573,14.76544
7,Molise,S09059,S.MARIA OLIVETO,41.507208,14.096049
7,Molise,S09061,CAPRIATI AL VOLTURNO,41.44279,14.070664
7,Molise,S09200,ROCCA D`EVANDRO,41.438861,13.911338
7,Molise,S09203,VAIRANO,41.317446,14.104022
7,Molise,S09452,BOSCO REDOLE,41.459299,14.587884
7,Molise,S09456,GUARDIAREGIA,41.457455,14.553753
7,Molise,S09461,MATRICE MONTAGANO,41.621321,14.699561
7,Molise,S09468,S.MARTINO IN PENSILIS,41.877211,14.984218
7,Molise,S11021,CHIEUTI SERRACAPRIOLA,41.921962,15.156645
7,Molise,F00025,F00025,41.927825,15.065002
7,Molise,S09062,SESTO CAMPANO,41.420005,14.088909
8,Emilia Romagna,S01961,S. GIULIANO PIACENTINO,45.070627,9.985919
8,Emilia Romagna,S05021,S.ILARIO,44.765795,10.450469
8,Emilia Romagna,S05720,POGGIO RENATICO,44.767292,11.483701
8,Emilia Romagna,S05308,POGGIO RUSCO,44.981859,11.124627
8,Emilia Romagna,S06101,NOCETO,44.809934,10.147258
8,Emilia Romagna,S05107,VERGATO,44.282723,11.114386
8,Emilia Romagna,S05319,SAN GIOVANNI IN PERSICETO,44.643151,11.189444
8,Emilia Romagna,S05805,S.BIAGIO,44.594511,11.87054
8,Emilia Romagna,S06159,ROCCAMURATA,44.532756,9.876175
8,Emilia Romagna,S06615,S.CASSIANO,44.143684,11.687503
8,Emilia Romagna,S05302,OSTERIA NUOVA,44.586613,11.236525
8,Emilia Romagna,S02345,VILLANOVA DI REGGIOLO,44.915925,10.842455
8,Emilia Romagna,S05099,BOLOGNA INTERPORTO,44.490404,11.274884
8,Emilia Romagna,S05102,CASTELDEBOLE,44.503974,11.27456
8,Emilia Romagna,S05055,OZZANO DELL'EMILIA,44.450797,11.487297
8,Emilia Romagna,S05111,CASALECCHIO GARIBALDI,44.482995,11.272474
8,Emilia Romagna,S05726,FUNO CENTERGROSS,44.593646,11.370672
8,Emilia Romagna,S05138,RASTIGNANO,44.443592,11.357617
8,Emilia Romagna,S05114,PIAN DI VENOLA,44.332136,11.188609
8,Emilia Romagna,S05314,CAMPOSANTO,44.787527,11.143587
8,Emilia Romagna,S05053,CASTEL S.PIETRO TERME,44.407376,11.597681
8,Emilia Romagna,S05725,BOLOGNA CORTICELLA,44.551985,11.35401
8,Emilia Romagna,S07100,RIMINI MIRAMARE,44.030388,12.618105
8,Emilia Romagna,S05042,BOLOGNA RAVONE,44.510244,11.320029
8,Emilia Romagna,S05315,POSTO MOVIMENTO BOLOGNINA,44.765134,11.14448
8,Emilia Romagna,F00046,F00046,44.010102,12.598171
8,Emilia Romagna,F00018,F00018,44.205343,12.376099
8,Emilia Romagna,F00019,F00019,43.704615,13.027039
8,Emilia Romagna,S05046,BOLOGNA C.LE/AV,44.50626,11.342267
8,Emilia Romagna,S05254,REGGIO EMILIA AV,44.779886,10.744171
8,Emilia Romagna,S05049,S.LAZZARO DI SAVENA,44.48097,11.416652
8,Emilia Romagna,S05020,BOLOGNA FIERE,44.512742,11.368809
8,Emilia Romagna,S05140,BOLOGNA MAZZINI,44.482284,11.376271
8,Emilia Romagna,S05819,RIMINI TORRE PEDRERA,44.106987,12.508755
8,Emilia Romagna,S06613,S.MARTINO IN GATTARA,44.113211,11.667077
8,Emilia Romagna,S01951,S.NICOLO',45.058843,9.606443
8,Emilia Romagna,S06103,FELEGARA - S.ANDREA BAGNI,44.724809,10.114523
8,Emilia Romagna,S05816,GATTEO A MARE,44.170691,12.432057
8,Emilia Romagna,S05139,MUSIANO-PIAN DI MACINA,44.402423,11.344912
8,Emilia Romagna,S05722,S.PIETRO IN CASALE,44.697928,11.404763
8,Emilia Romagna,S05090,SALSOMAGGIORE T.,44.81866,9.988129
8,Emilia Romagna,S05039,SAMOGGIA,44.567307,11.146221
8,Emilia Romagna,S01949,SARMATO,45.063043,9.491116
8,Emilia Romagna,S01971,MONTICELLI D`ONGINA,45.075666,9.949036
8,Emilia Romagna,S05132,MONZUNO,44.322277,11.262082
8,Emilia Romagna,S05006,CADEO,44.967283,9.853181
8,Emilia Romagna,S06416,PRATO CENTRALE,43.878737,11.109252
8,Emilia Romagna,S05811,RAVENNA,44.419155,12.208404
8,Emilia Romagna,S05023,REGGIO EMILIA,44.697793,10.643093
8,Emilia Romagna,S05820,RIMINI VISERBA,44.088407,12.533785
8,Emilia Romagna,S07101,RICCIONE,43.999218,12.658549
8,Emilia Romagna,S05071,RIMINI,44.064176,12.574093
8,Emilia Romagna,S05108,RIOLA,44.229851,11.053592
8,Emilia Romagna,S02346,ROLO NOVI FABBRICO,44.886561,10.867882
8,Emilia Romagna,S01950,ROTTOFRENO,45.060546,9.549127
8,Emilia Romagna,S05031,RUBIERA,44.65618,10.780252
8,Emilia Romagna,S05903,RUSSI,44.379011,12.03164
